comet,ter,semnatic_similarity_with_src,sentiment_analysis_with_src,sentiment_analysis_with_tgt,sentence_entropy,semnatic_similarity_with_tgt,rouge_score_with_tgt,bleu_score_with_tgt,jaccard_similarity_score_with_tgt,dice_similarity_score_with_tgt,bert-score
-1.39825058,1.5,0.285508215,0,0,3.521640636,0.362487823,"{'rouge-1': {'r': 0.3, 'p': 0.25, 'f': 0.27272726776859507}, 'rouge-2': {'r': 0.2727272727272727, 'p': 0.23076923076923078, 'f': 0.24999999503472223}, 'rouge-l': {'r': 0.3, 'p': 0.25, 'f': 0.27272726776859507}}",0.355229721,0.157894737,0.272727273,0.547542334
0.900261343,0.166666667,0.146017238,0,0,3.947702779,0.544337034,"{'rouge-1': {'r': 0.35, 'p': 0.4666666666666667, 'f': 0.3999999951020409}, 'rouge-2': {'r': 0.09090909090909091, 'p': 0.11764705882352941, 'f': 0.10256409764628557}, 'rouge-l': {'r': 0.35, 'p': 0.4666666666666667, 'f': 0.3999999951020409}}",0.282109454,0.233333333,0.378378378,0.69011271
1.018543363,0.2,0.399603486,0,0,3.584962501,0.587490976,"{'rouge-1': {'r': 0.4444444444444444, 'p': 0.3333333333333333, 'f': 0.38095237605442184}, 'rouge-2': {'r': 0.25, 'p': 0.18181818181818182, 'f': 0.21052631091412755}, 'rouge-l': {'r': 0.4444444444444444, 'p': 0.3333333333333333, 'f': 0.38095237605442184}}",0.47728332,0.235294118,0.380952381,0.670060873
0.842640221,0.4,0.758829594,0,0,3.852168724,0.707318783,"{'rouge-1': {'r': 0.4, 'p': 0.4, 'f': 0.3999999950000001}, 'rouge-2': {'r': 0.125, 'p': 0.125, 'f': 0.1249999950000002}, 'rouge-l': {'r': 0.2, 'p': 0.2, 'f': 0.19999999500000015}}",0.524445212,0.25,0.4,0.665503383
0.957051814,0.666666667,0.559624314,1,1,4.142664356,0.61795342,"{'rouge-1': {'r': 0.36363636363636365, 'p': 0.4444444444444444, 'f': 0.39999999505}, 'rouge-2': {'r': 0.125, 'p': 0.16666666666666666, 'f': 0.14285713795918387}, 'rouge-l': {'r': 0.36363636363636365, 'p': 0.4444444444444444, 'f': 0.39999999505}}",0.504699556,0.25,0.4,0.707699955
0.842474043,1,0.198604137,0,1,3.93213804,0.787494898,"{'rouge-1': {'r': 0.6875, 'p': 0.7333333333333333, 'f': 0.7096774143600416}, 'rouge-2': {'r': 0.3333333333333333, 'p': 0.3888888888888889, 'f': 0.3589743540039448}, 'rouge-l': {'r': 0.6875, 'p': 0.7333333333333333, 'f': 0.7096774143600416}}",0.633751645,0.523809524,0.6875,0.834822834
-1.240847588,1,0.734736025,0,1,4.169925001,0.914307356,"{'rouge-1': {'r': 0.7647058823529411, 'p': 0.7222222222222222, 'f': 0.7428571378612244}, 'rouge-2': {'r': 0.4375, 'p': 0.4117647058823529, 'f': 0.42424241924701567}, 'rouge-l': {'r': 0.7058823529411765, 'p': 0.6666666666666666, 'f': 0.6857142807183674}}",0.831709991,0.590909091,0.742857143,0.912949562
-1.266604424,0.75,0.663998842,1,1,4.297079328,0.983290195,"{'rouge-1': {'r': 0.8571428571428571, 'p': 0.9, 'f': 0.8780487754907793}, 'rouge-2': {'r': 0.5909090909090909, 'p': 0.65, 'f': 0.619047614058957}, 'rouge-l': {'r': 0.8095238095238095, 'p': 0.85, 'f': 0.8292682876859013}}",0.84507794,0.782608696,0.87804878,0.915845394
0.763195097,0.571428571,0.899665475,1,1,3.892407119,0.986742854,"{'rouge-1': {'r': 0.7222222222222222, 'p': 0.8125, 'f': 0.7647058773702423}, 'rouge-2': {'r': 0.65, 'p': 0.7222222222222222, 'f': 0.68421052132964}, 'rouge-l': {'r': 0.7222222222222222, 'p': 0.8125, 'f': 0.7647058773702423}}",0.805425498,0.619047619,0.764705882,0.955919147
0.048841693,0.666666667,0.089558333,0,1,4.297079328,0.595271111,"{'rouge-1': {'r': 0.13333333333333333, 'p': 0.1, 'f': 0.11428570938775531}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.13333333333333333, 'p': 0.1, 'f': 0.11428570938775531}}",0.220711681,0.060606061,0.114285714,0.566288948
1.115839481,0.2,0.892171681,1,1,4.48385619,0.736073017,"{'rouge-1': {'r': 0.6, 'p': 0.5217391304347826, 'f': 0.5581395299080585}, 'rouge-2': {'r': 0.42105263157894735, 'p': 0.3333333333333333, 'f': 0.3720930183234181}, 'rouge-l': {'r': 0.6, 'p': 0.5217391304347826, 'f': 0.5581395299080585}}",0.603181979,0.4,0.571428571,0.805844545
1.130746245,0,0.954982519,1,1,4.121928095,0.961025357,"{'rouge-1': {'r': 0.7368421052631579, 'p': 0.7777777777777778, 'f': 0.7567567517604091}, 'rouge-2': {'r': 0.47368421052631576, 'p': 0.47368421052631576, 'f': 0.4736842055263158}, 'rouge-l': {'r': 0.6842105263157895, 'p': 0.7222222222222222, 'f': 0.7027026977063551}}",0.810139077,0.608695652,0.756756757,0.852532506
0.909662187,1,1.000000119,1,0,3.700439718,0.046863988,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",0.118069827,0,0,0.282590628
0.882863224,0.5,0.961339533,1,0,4.087462841,0.968764246,"{'rouge-1': {'r': 0.7272727272727273, 'p': 0.8888888888888888, 'f': 0.79999999505}, 'rouge-2': {'r': 0.6521739130434783, 'p': 0.7894736842105263, 'f': 0.7142857093310658}, 'rouge-l': {'r': 0.7272727272727273, 'p': 0.8888888888888888, 'f': 0.79999999505}}",0.841970788,0.652173913,0.789473684,0.941182792
1.181132793,0,0.129951552,0,0,3.664497779,0.500888646,"{'rouge-1': {'r': 0.05555555555555555, 'p': 0.07692307692307693, 'f': 0.06451612416233128}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.05555555555555555, 'p': 0.07692307692307693, 'f': 0.06451612416233128}}",0.107961636,0.034482759,0.066666667,0.462943763
1.145381331,0,0.781658292,1,1,4.788909766,0.945224643,"{'rouge-1': {'r': 0.6774193548387096, 'p': 0.7241379310344828, 'f': 0.6999999950055557}, 'rouge-2': {'r': 0.4838709677419355, 'p': 0.4838709677419355, 'f': 0.48387096274193553}, 'rouge-l': {'r': 0.6774193548387096, 'p': 0.7241379310344828, 'f': 0.6999999950055557}}",0.768363559,0.538461538,0.7,0.887003839
-0.647910953,1,0.252435088,1,1,3.459431619,0.235052496,"{'rouge-1': {'r': 0.2, 'p': 0.18181818181818182, 'f': 0.1904761854875285}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2, 'p': 0.18181818181818182, 'f': 0.1904761854875285}}",0.263048654,0.105263158,0.19047619,0.612437963
1.062370062,0.166666667,0.957537174,1,1,4.351823226,0.983532548,"{'rouge-1': {'r': 0.9090909090909091, 'p': 0.9090909090909091, 'f': 0.9090909040909091}, 'rouge-2': {'r': 0.6538461538461539, 'p': 0.68, 'f': 0.6666666616685891}, 'rouge-l': {'r': 0.9090909090909091, 'p': 0.9090909090909091, 'f': 0.9090909040909091}}",0.898465382,0.833333333,0.909090909,0.924417913
0.952827156,0.125,0.782627821,0,1,3.826874882,0.869899273,"{'rouge-1': {'r': 0.625, 'p': 0.625, 'f': 0.624999995}, 'rouge-2': {'r': 0.42105263157894735, 'p': 0.4444444444444444, 'f': 0.4324324274360848}, 'rouge-l': {'r': 0.5625, 'p': 0.5625, 'f': 0.562499995}}",0.607390397,0.391304348,0.5625,0.8142941
0.680012524,0.428571429,0.800998032,0,0,3.969815782,0.857462287,"{'rouge-1': {'r': 0.35294117647058826, 'p': 0.375, 'f': 0.363636358640955}, 'rouge-2': {'r': 0.0625, 'p': 0.0625, 'f': 0.062499995000000405}, 'rouge-l': {'r': 0.35294117647058826, 'p': 0.375, 'f': 0.363636358640955}}",0.58304503,0.222222222,0.363636364,0.782168269
1.180951357,0,0.081837498,0,0,3.327819531,0.005033411,"{'rouge-1': {'r': 0.1, 'p': 0.2, 'f': 0.13333332888888905}, 'rouge-2': {'r': 0.043478260869565216, 'p': 0.08333333333333333, 'f': 0.05714285263673504}, 'rouge-l': {'r': 0.05, 'p': 0.1, 'f': 0.06666666222222252}}",0.167064144,0.068965517,0.129032258,0.342518121
0.784642994,1,0.767439842,0,1,3.892407119,0.86278826,"{'rouge-1': {'r': 0.5454545454545454, 'p': 0.7058823529411765, 'f': 0.6153846104667982}, 'rouge-2': {'r': 0.2608695652173913, 'p': 0.3157894736842105, 'f': 0.2857142807596373}, 'rouge-l': {'r': 0.5, 'p': 0.6470588235294118, 'f': 0.564102559184747}}",0.662761273,0.37037037,0.540540541,0.773828983
0.839405298,0.428571429,0.936326802,0,0,3.807354922,0.971874595,"{'rouge-1': {'r': 0.7857142857142857, 'p': 0.7857142857142857, 'f': 0.7857142807142857}, 'rouge-2': {'r': 0.6923076923076923, 'p': 0.6923076923076923, 'f': 0.6923076873076923}, 'rouge-l': {'r': 0.7857142857142857, 'p': 0.7857142857142857, 'f': 0.7857142807142857}}",0.802758508,0.647058824,0.785714286,0.854718328
0.760854185,0.5,0.750440419,0,1,4.56385619,0.296154857,"{'rouge-1': {'r': 0.17391304347826086, 'p': 0.16666666666666666, 'f': 0.17021276095971044}, 'rouge-2': {'r': 0.04, 'p': 0.041666666666666664, 'f': 0.04081632153269532}, 'rouge-l': {'r': 0.17391304347826086, 'p': 0.16666666666666666, 'f': 0.17021276095971044}}",0.233733911,0.093023256,0.170212766,0.394934773
0.240828574,0.142857143,0.267977297,1,0,3.664497779,0.454435825,"{'rouge-1': {'r': 0.42857142857142855, 'p': 0.46153846153846156, 'f': 0.4444444394513032}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.35714285714285715, 'p': 0.38461538461538464, 'f': 0.3703703653772291}}",0.341321992,0.285714286,0.444444444,0.580635071
1.139647126,0,0.453324825,0,0,4.864726676,0.85973227,"{'rouge-1': {'r': 0.6666666666666666, 'p': 0.6451612903225806, 'f': 0.6557376999193766}, 'rouge-2': {'r': 0.5294117647058824, 'p': 0.5, 'f': 0.514285709289796}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.6451612903225806, 'f': 0.6557376999193766}}",0.74242906,0.452380952,0.62295082,0.864198864
-0.819120169,0.666666667,0.70536685,0,1,3.773557262,0.830888271,"{'rouge-1': {'r': 0.6923076923076923, 'p': 0.6923076923076923, 'f': 0.6923076873076923}, 'rouge-2': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-l': {'r': 0.6923076923076923, 'p': 0.6923076923076923, 'f': 0.6923076873076923}}",0.850489614,0.555555556,0.714285714,0.909528852
0.901795745,1,0.537467599,0,0,3.906890596,0.687963724,"{'rouge-1': {'r': 0.23529411764705882, 'p': 0.26666666666666666, 'f': 0.24999999501953132}, 'rouge-2': {'r': 0.0625, 'p': 0.07142857142857142, 'f': 0.06666666168888927}, 'rouge-l': {'r': 0.23529411764705882, 'p': 0.26666666666666666, 'f': 0.24999999501953132}}",0.385654813,0.142857143,0.25,0.66055578
1.115316629,0,0.453701407,0,1,3.321928095,0.832049131,"{'rouge-1': {'r': 0.5, 'p': 0.6, 'f': 0.5454545404958678}, 'rouge-2': {'r': 0.25, 'p': 0.3333333333333333, 'f': 0.2857142808163266}, 'rouge-l': {'r': 0.5, 'p': 0.6, 'f': 0.5454545404958678}}",0.594565001,0.375,0.545454545,0.821405649
0.86543721,0.6,0.566571951,0,1,3.584962501,0.693840861,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.5, 'f': 0.39999999520000007}, 'rouge-2': {'r': 0.17647058823529413, 'p': 0.2727272727272727, 'f': 0.2142857095153062}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.5, 'f': 0.39999999520000007}}",0.48858684,0.25,0.4,0.787541986
1.232289553,0,0.078603275,0,0,4.05881389,0.74160111,"{'rouge-1': {'r': 0.5714285714285714, 'p': 0.47058823529411764, 'f': 0.5161290273048909}, 'rouge-2': {'r': 0.2857142857142857, 'p': 0.23529411764705882, 'f': 0.2580645111758586}, 'rouge-l': {'r': 0.5714285714285714, 'p': 0.47058823529411764, 'f': 0.5161290273048909}}",0.508553402,0.347826087,0.516129032,0.798402607
0.530401528,1,0.81621182,1,1,4.186704346,0.891897321,"{'rouge-1': {'r': 0.65, 'p': 0.6842105263157895, 'f': 0.6666666616699541}, 'rouge-2': {'r': 0.3181818181818182, 'p': 0.3333333333333333, 'f': 0.3255813903515414}, 'rouge-l': {'r': 0.55, 'p': 0.5789473684210527, 'f': 0.5641025591058515}}",0.687827111,0.5,0.666666667,0.73953855
1.006843328,0.4,0.134070262,0,0,4.220175521,0.311186612,"{'rouge-1': {'r': 0.3684210526315789, 'p': 0.35, 'f': 0.3589743539776463}, 'rouge-2': {'r': 0.05, 'p': 0.043478260869565216, 'f': 0.04651162293131476}, 'rouge-l': {'r': 0.3684210526315789, 'p': 0.35, 'f': 0.3589743539776463}}",0.43619887,0.21875,0.358974359,0.591762781
0.921049774,0.470588235,0.811380863,1,1,4,0.919865549,"{'rouge-1': {'r': 0.65, 'p': 0.8125, 'f': 0.7222222172839509}, 'rouge-2': {'r': 0.38095238095238093, 'p': 0.5333333333333333, 'f': 0.4444444395833333}, 'rouge-l': {'r': 0.65, 'p': 0.8125, 'f': 0.7222222172839509}}",0.609232573,0.5,0.666666667,0.86127609
0.960959733,0,0.510545135,0,1,4.088779347,0.633233249,"{'rouge-1': {'r': 0.38095238095238093, 'p': 0.42105263157894735, 'f': 0.39999999501250005}, 'rouge-2': {'r': 0.18181818181818182, 'p': 0.18181818181818182, 'f': 0.18181817681818196}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.3684210526315789, 'f': 0.34999999501250006}}",0.530080748,0.212121212,0.35,0.66031456
1.164608955,0,0.408914179,0,1,3.787143961,0.821135283,"{'rouge-1': {'r': 0.47368421052631576, 'p': 0.6428571428571429, 'f': 0.5454545405693297}, 'rouge-2': {'r': 0.2, 'p': 0.25, 'f': 0.22222221728395072}, 'rouge-l': {'r': 0.42105263157894735, 'p': 0.5714285714285714, 'f': 0.4848484799632691}}",0.504483391,0.36,0.529411765,0.709980786
1.269274235,0,0.601611316,1,1,4.08418372,0.828915477,"{'rouge-1': {'r': 0.7222222222222222, 'p': 0.7222222222222222, 'f': 0.7222222172222222}, 'rouge-2': {'r': 0.2777777777777778, 'p': 0.2631578947368421, 'f': 0.2702702652739226}, 'rouge-l': {'r': 0.5555555555555556, 'p': 0.5555555555555556, 'f': 0.5555555505555557}}",0.722839377,0.565217391,0.722222222,0.79909128
0.952389538,0.4,0.40681532,0,0,4.303508855,0.793607354,"{'rouge-1': {'r': 0.42857142857142855, 'p': 0.45, 'f': 0.43902438524687687}, 'rouge-2': {'r': 0.16666666666666666, 'p': 0.17391304347826086, 'f': 0.17021276095971044}, 'rouge-l': {'r': 0.42857142857142855, 'p': 0.45, 'f': 0.43902438524687687}}",0.540077528,0.264705882,0.418604651,0.739216924
0.650550842,0.5,0.905385792,1,1,3.459431619,0.916832209,"{'rouge-1': {'r': 0.5555555555555556, 'p': 0.45454545454545453, 'f': 0.4999999950500001}, 'rouge-2': {'r': 0.375, 'p': 0.3, 'f': 0.33333332839506175}, 'rouge-l': {'r': 0.5555555555555556, 'p': 0.45454545454545453, 'f': 0.4999999950500001}}",0.709896211,0.333333333,0.5,0.851871669
0.972886205,0.25,0.184134036,0,0,3.664497779,0.485100955,"{'rouge-1': {'r': 0.07692307692307693, 'p': 0.07692307692307693, 'f': 0.07692307192307725}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.07692307692307693, 'p': 0.07692307692307693, 'f': 0.07692307192307725}}",0.17120874,0.04,0.076923077,0.572631538
-1.295862198,0.5,0.676506639,0,1,3.906890596,0.722250342,"{'rouge-1': {'r': 0.2777777777777778, 'p': 0.3333333333333333, 'f': 0.30303029807162535}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.1111111111111111, 'p': 0.13333333333333333, 'f': 0.12121211625344373}}",0.482496303,0.178571429,0.303030303,0.68106854
0.685798645,0.142857143,0.963742316,0,0,4.251629167,0.65020144,"{'rouge-1': {'r': 0.4090909090909091, 'p': 0.42857142857142855, 'f': 0.4186046461654949}, 'rouge-2': {'r': 0.16666666666666666, 'p': 0.17391304347826086, 'f': 0.17021276095971044}, 'rouge-l': {'r': 0.4090909090909091, 'p': 0.42857142857142855, 'f': 0.4186046461654949}}",0.673925808,0.264705882,0.418604651,0.855839431
0.940667689,0.222222222,0.760298431,0,1,4.29366069,0.669827938,"{'rouge-1': {'r': 0.34782608695652173, 'p': 0.38095238095238093, 'f': 0.36363635864669425}, 'rouge-2': {'r': 0.07407407407407407, 'p': 0.08333333333333333, 'f': 0.07843136756632098}, 'rouge-l': {'r': 0.30434782608695654, 'p': 0.3333333333333333, 'f': 0.3181818131921489}}",0.588334092,0.222222222,0.363636364,0.64413166
1.073094606,0,0.295116156,0,0,4.277613437,0.523672104,"{'rouge-1': {'r': 0.4666666666666667, 'p': 0.35, 'f': 0.3999999951020409}, 'rouge-2': {'r': 0.2, 'p': 0.14285714285714285, 'f': 0.1666666618055557}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.25, 'f': 0.2857142808163266}}",0.432359701,0.206896552,0.342857143,0.569829226
1.177871823,0,0.705073535,0,1,3.321928095,0.934437752,"{'rouge-1': {'r': 0.5, 'p': 0.4, 'f': 0.4444444395061729}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.5, 'p': 0.4, 'f': 0.4444444395061729}}",0.664321759,0.285714286,0.444444444,0.860858381
0.839145362,0.8,0.15470092,0,1,4.323161167,0.205860585,"{'rouge-1': {'r': 0.2222222222222222, 'p': 0.18181818181818182, 'f': 0.1999999950500001}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2222222222222222, 'p': 0.18181818181818182, 'f': 0.1999999950500001}}",0.246984996,0.111111111,0.2,0.468350917
-1.037836671,0.75,0.305226207,0,0,4.037401198,0.724135041,"{'rouge-1': {'r': 0.375, 'p': 0.5294117647058824, 'f': 0.4390243853896491}, 'rouge-2': {'r': 0.03571428571428571, 'p': 0.05555555555555555, 'f': 0.04347825610586064}, 'rouge-l': {'r': 0.25, 'p': 0.35294117647058826, 'f': 0.2926829219750149}}",0.45678403,0.242424242,0.390243902,0.753133655
0.731220424,0.285714286,0.546852291,1,0,4.037401198,0.804992557,"{'rouge-1': {'r': 0.5555555555555556, 'p': 0.5882352941176471, 'f': 0.5714285664326532}, 'rouge-2': {'r': 0.29411764705882354, 'p': 0.2777777777777778, 'f': 0.2857142807183674}, 'rouge-l': {'r': 0.5555555555555556, 'p': 0.5882352941176471, 'f': 0.5714285664326532}}",0.628403156,0.346153846,0.514285714,0.752080202
0.896611691,0.666666667,0.818538845,0,0,4.121928095,0.814546824,"{'rouge-1': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-2': {'r': 0.2777777777777778, 'p': 0.2631578947368421, 'f': 0.2702702652739226}, 'rouge-l': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}}",0.615452887,0.285714286,0.444444444,0.735469341
0.072320655,2.5,0.304469198,0,0,4.08418372,0.706207931,"{'rouge-1': {'r': 0.30434782608695654, 'p': 0.3888888888888889, 'f': 0.3414634097085069}, 'rouge-2': {'r': 0.08695652173913043, 'p': 0.10526315789473684, 'f': 0.09523809028344697}, 'rouge-l': {'r': 0.30434782608695654, 'p': 0.3888888888888889, 'f': 0.3414634097085069}}",0.310275755,0.205882353,0.341463415,0.755099535
0.52287823,0.375,0.701067448,0,1,4.546593564,0.758032441,"{'rouge-1': {'r': 0.391304347826087, 'p': 0.375, 'f': 0.38297871840651887}, 'rouge-2': {'r': 0.20833333333333334, 'p': 0.2, 'f': 0.20408162765514384}, 'rouge-l': {'r': 0.391304347826087, 'p': 0.375, 'f': 0.38297871840651887}}",0.513368894,0.236842105,0.382978723,0.751955748
0.919618785,0.4,1,1,0,4.277613437,0.049852312,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",0.075984087,0,0,0.275978267
1.188994646,0,0.298731089,0,1,4.700439718,0.819078088,"{'rouge-1': {'r': 0.5833333333333334, 'p': 0.5384615384615384, 'f': 0.559999995008}, 'rouge-2': {'r': 0.30434782608695654, 'p': 0.28, 'f': 0.2916666616753473}, 'rouge-l': {'r': 0.5, 'p': 0.46153846153846156, 'f': 0.47999999500800006}}",0.702699995,0.388888889,0.56,0.848127127
0.994426787,0.8,0.062576935,0,1,3.546593564,0.610657692,"{'rouge-1': {'r': 0.125, 'p': 0.16666666666666666, 'f': 0.14285713795918387}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.125, 'p': 0.16666666666666666, 'f': 0.14285713795918387}}",0.260648795,0.076923077,0.142857143,0.668049037
0.919527113,0.25,0.891118169,1,1,4.321928095,0.894165099,"{'rouge-1': {'r': 0.5238095238095238, 'p': 0.55, 'f': 0.536585360856633}, 'rouge-2': {'r': 0.2, 'p': 0.21052631578947367, 'f': 0.20512820013149255}, 'rouge-l': {'r': 0.47619047619047616, 'p': 0.5, 'f': 0.4878048730517549}}",0.609199377,0.366666667,0.536585366,0.750923455
1.189549923,0,0.697677374,0,0,3.947702779,0.579022288,"{'rouge-1': {'r': 0.125, 'p': 0.125, 'f': 0.1249999950000002}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.125, 'p': 0.125, 'f': 0.1249999950000002}}",0.298023899,0.066666667,0.125,0.481450379
-0.019766564,0.2,0.296093404,1,1,3.700439718,0.137735218,"{'rouge-1': {'r': 0.5833333333333334, 'p': 0.5384615384615384, 'f': 0.559999995008}, 'rouge-2': {'r': 0.36363636363636365, 'p': 0.3333333333333333, 'f': 0.3478260819659736}, 'rouge-l': {'r': 0.5833333333333334, 'p': 0.5384615384615384, 'f': 0.559999995008}}",0.658929571,0.388888889,0.56,0.775542021
1.159902453,0,0.895629108,1,1,4.087462841,0.913308799,"{'rouge-1': {'r': 0.7647058823529411, 'p': 0.7647058823529411, 'f': 0.7647058773529413}, 'rouge-2': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-l': {'r': 0.7647058823529411, 'p': 0.7647058823529411, 'f': 0.7647058773529413}}",0.789737393,0.619047619,0.764705882,0.92073822
0.899259567,0.571428571,1.000000119,1,0,4.56385619,-0.031454306,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",2.52E-78,0,0,0.296354085
0.76594311,0.666666667,0.927907407,1,0,4.392317423,0.885570765,"{'rouge-1': {'r': 0.5882352941176471, 'p': 0.47619047619047616, 'f': 0.526315784529086}, 'rouge-2': {'r': 0.17647058823529413, 'p': 0.15, 'f': 0.16216215719503302}, 'rouge-l': {'r': 0.47058823529411764, 'p': 0.38095238095238093, 'f': 0.421052626634349}}",0.596553108,0.3,0.461538462,0.742629409
0.601921499,0.8,0.147316054,0,0,4.546593564,0.615366399,"{'rouge-1': {'r': 0.35714285714285715, 'p': 0.4166666666666667, 'f': 0.38461537964497045}, 'rouge-2': {'r': 0.13793103448275862, 'p': 0.16, 'f': 0.1481481431755832}, 'rouge-l': {'r': 0.35714285714285715, 'p': 0.4166666666666667, 'f': 0.38461537964497045}}",0.396099251,0.238095238,0.384615385,0.640378594
0.746643245,0.75,0.430294454,0,1,4.229871195,0.745782137,"{'rouge-1': {'r': 0.5, 'p': 0.45, 'f': 0.47368420554016627}, 'rouge-2': {'r': 0.16666666666666666, 'p': 0.13636363636363635, 'f': 0.14999999505000017}, 'rouge-l': {'r': 0.5, 'p': 0.45, 'f': 0.47368420554016627}}",0.570911444,0.310344828,0.473684211,0.722422779
0.645292819,0.461538462,0.693414748,1,1,4.056020968,0.755215764,"{'rouge-1': {'r': 0.34615384615384615, 'p': 0.5, 'f': 0.4090909042561984}, 'rouge-2': {'r': 0.17857142857142858, 'p': 0.22727272727272727, 'f': 0.19999999507200011}, 'rouge-l': {'r': 0.34615384615384615, 'p': 0.5, 'f': 0.4090909042561984}}",0.505923868,0.228571429,0.372093023,0.705809057
0.787332237,1.5,0.855617464,1,1,4.297079328,0.884324253,"{'rouge-1': {'r': 0.65, 'p': 0.65, 'f': 0.6499999950000002}, 'rouge-2': {'r': 0.36363636363636365, 'p': 0.4, 'f': 0.3809523759637189}, 'rouge-l': {'r': 0.6, 'p': 0.6, 'f': 0.5999999950000001}}",0.679702969,0.379310345,0.55,0.809136748
0.776669562,0.75,0.491636842,0,0,3.875,0.52412796,"{'rouge-1': {'r': 0.5, 'p': 0.5333333333333333, 'f': 0.5161290272632676}, 'rouge-2': {'r': 0.3333333333333333, 'p': 0.3333333333333333, 'f': 0.3333333283333334}, 'rouge-l': {'r': 0.4375, 'p': 0.4666666666666667, 'f': 0.45161289823100936}}",0.662179473,0.347826087,0.516129032,0.743967295
